SECONDARY DESCRIPTION,LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,CATEGORY
123,111,0,1,621,17,24,2
72,96,0,1,1524,37,9,2
96,73,0,1,2233,21,9,6
59,111,0,0,1832,2,7,3
238,96,0,1,815,23,8,6
8,67,0,0,312,20,4,6
238,88,0,0,412,8,9,6
238,14,0,0,323,6,9,6
238,43,0,0,1712,33,9,6
238,96,0,0,1923,44,8,6
225,107,0,0,814,22,16,4
111,16,1,1,733,17,5,3
182,85,0,0,1225,28,24,2
271,99,1,0,822,14,16,4
271,113,1,0,322,6,16,4
17,107,0,1,215,3,4,6
200,111,1,0,1033,25,19,0
277,90,0,0,332,5,16,4
96,96,1,1,924,15,9,6
285,106,0,1,1133,28,24,2
113,85,0,0,1633,30,11,1
16,16,1,1,323,6,4,6
284,14,1,0,1413,35,24,2
245,111,0,0,1112,37,14,1
66,50,0,0,112,34,10,3
265,111,1,0,1731,30,24,3
59,16,0,0,1215,1,7,3
21,83,0,0,612,17,4,6
247,96,0,0,1931,32,8,2
238,33,0,0,1832,42,9,6
155,88,1,0,421,7,19,0
8,111,0,0,2533,37,3,6
247,80,0,1,1933,44,8,2
247,76,0,1,522,9,8,2
238,14,0,0,1732,35,8,6
7,96,0,0,632,6,4,6
238,96,0,0,1422,26,8,6
261,108,0,0,1433,1,15,3
219,111,0,0,1513,29,9,6
270,111,1,0,522,21,16,4
265,116,0,0,213,3,15,3
23,111,1,0,1031,22,9,6
261,16,0,1,2221,18,15,3
8,108,1,0,2011,50,3,6
285,85,0,1,913,11,24,2
265,90,0,0,511,9,15,3
269,90,0,0,113,34,5,3
5,14,0,0,823,15,4,6
265,122,0,0,715,15,15,3
276,111,1,0,713,16,16,4
108,22,0,0,1724,33,12,1
122,16,0,1,1921,32,24,2
122,122,0,0,2412,50,24,2
10,96,0,1,825,16,3,6
5,14,0,0,424,10,3,6
10,85,0,0,1123,28,4,6
83,22,0,0,1925,44,15,3
238,107,1,0,624,8,9,6
265,111,1,1,613,17,15,3
219,105,0,0,1233,28,9,6
238,108,0,0,121,34,8,6
119,107,1,0,1533,28,24,2
269,85,0,0,1931,32,5,3
219,100,0,0,321,5,9,6
271,16,1,0,424,10,16,4
265,16,0,0,934,16,15,3
122,96,0,1,631,6,24,2
108,100,0,0,2423,49,12,1
238,113,0,0,733,17,9,6
63,85,0,0,414,8,23,4
262,96,0,0,1131,28,24,3
199,111,1,0,1022,24,19,0
59,88,0,1,424,10,7,3
238,73,1,0,235,5,9,6
81,16,0,0,1712,33,12,1
155,107,1,0,1115,28,19,0
140,69,0,0,431,7,8,2
130,16,0,0,1112,37,12,1
238,111,1,0,421,7,9,6
34,96,0,1,914,11,2,2
96,96,1,1,614,17,9,6
261,108,0,0,1722,45,15,3
261,14,1,0,1814,2,15,3
10,88,0,0,1133,24,4,6
5,90,1,0,1722,39,3,6
225,111,0,0,1414,1,16,4
255,43,0,0,1034,12,12,1
255,85,0,0,412,8,12,1
261,41,0,0,1223,27,15,3
5,45,1,0,333,5,3,6
196,107,1,0,2532,37,19,0
107,16,0,0,1622,45,12,1
260,60,0,0,1522,37,24,3
238,111,0,0,113,34,8,6
195,111,1,0,1823,27,19,0
66,90,0,0,133,4,10,3
261,38,0,0,131,3,15,3
285,107,1,1,1234,25,24,2
59,14,0,0,815,14,7,3
42,90,0,0,2212,19,7,3
238,47,0,0,726,16,9,6
261,96,0,1,1122,28,15,3
238,14,0,0,833,23,8,6
261,43,0,0,913,11,15,3
219,111,0,0,312,20,9,6
96,88,0,1,422,7,9,6
116,111,0,0,1932,32,12,1
238,16,1,0,1831,42,9,6
238,78,1,0,114,42,9,6
130,68,0,0,511,8,12,1
59,111,0,1,1724,33,7,3
120,57,1,0,1913,46,24,2
216,96,0,0,1511,29,2,6
238,100,1,0,2431,49,9,6
83,61,0,0,1214,27,15,3
8,16,1,1,1233,25,3,6
238,107,1,0,424,10,8,6
260,97,0,0,1622,45,24,3
247,111,0,0,1132,24,8,2
265,90,0,0,1032,25,15,3
6,16,0,0,1123,28,9,6
59,99,0,0,233,5,7,3
238,28,0,0,1834,2,9,6
260,90,1,0,1822,2,24,3
151,90,1,0,2533,37,19,0
203,107,1,0,1112,36,19,0
238,88,0,0,1911,47,9,6
182,16,0,1,631,8,24,2
277,107,1,0,113,4,16,4
122,104,0,0,2222,21,24,2
11,96,0,1,324,8,3,6
155,111,1,0,524,21,19,0
59,30,0,0,1411,35,7,3
10,111,0,0,1113,28,3,6
285,96,0,1,1432,32,24,2
252,85,0,0,133,3,12,1
238,98,0,1,334,7,8,6
106,16,0,0,632,6,12,1
8,111,0,1,713,16,3,6
8,111,0,1,1522,29,3,6
238,100,1,0,2023,48,9,6
265,90,0,0,1653,41,15,3
238,90,1,0,2011,50,9,6
111,108,0,0,611,18,5,3
248,14,0,0,2525,26,7,3
265,90,0,1,1012,24,15,3
238,108,1,0,831,18,8,6
238,16,1,1,1532,28,9,6
265,97,0,0,1935,43,15,3
247,96,0,0,815,14,8,2
265,122,0,0,2422,49,15,3
59,67,0,0,1111,37,7,3
130,69,0,0,423,7,12,1
107,100,0,0,1231,28,12,1
107,22,0,0,2533,37,12,1
271,37,1,0,1931,32,16,4
23,107,1,0,512,9,9,6
102,90,0,0,2411,49,24,2
55,23,0,0,1822,2,5,3
265,111,1,1,511,8,15,3
5,111,1,0,532,9,3,6
261,99,0,0,323,6,15,3
261,45,0,0,935,16,15,3
10,98,1,0,1531,37,4,6
179,111,1,0,224,3,16,2
238,121,0,0,1511,29,9,6
8,96,0,1,611,17,4,6
269,96,0,0,424,10,5,3
81,100,0,0,113,4,12,1
238,103,0,0,312,20,9,6
87,96,0,1,813,13,18,2
247,16,0,0,1932,43,8,2
238,111,1,0,2525,26,9,6
174,67,0,0,512,9,23,2
261,107,1,0,1733,35,15,3
10,111,0,0,2534,36,4,6
238,23,0,0,2411,49,8,6
8,16,0,1,222,4,3,6
8,98,0,0,1723,33,3,6
203,111,1,0,1824,27,19,0
285,107,0,1,1712,39,24,2
238,78,0,0,2024,48,9,6
265,106,0,0,524,21,15,3
174,111,1,0,2012,40,23,2
269,96,0,0,212,4,5,3
79,16,0,0,724,16,11,1
23,107,1,0,1612,41,9,6
238,86,0,0,1731,30,9,6
108,85,0,0,1824,2,12,1
111,43,0,0,823,23,5,3
2,98,0,1,1422,26,4,6
91,111,0,0,1834,2,7,3
285,85,0,1,124,28,24,2
285,16,0,1,2511,30,24,2
185,111,0,0,2534,36,24,2
10,111,0,0,715,15,3,6
102,111,1,0,1123,28,24,2
262,96,0,0,831,16,24,3
123,96,0,0,1411,35,24,2
238,107,0,0,1221,36,8,6
208,14,1,0,713,16,19,0
36,96,0,0,934,20,24,2
198,111,1,0,1732,45,19,0
45,96,0,0,815,23,12,1
96,67,0,1,1232,34,9,6
260,67,0,0,431,7,24,3
5,96,0,0,834,18,3,6
238,16,1,0,223,20,9,6
5,96,0,0,1232,28,3,6
8,16,0,0,1134,28,3,6
5,107,0,0,823,15,3,6
102,107,0,0,231,3,24,2
96,90,1,1,1611,41,9,6
81,96,0,0,1212,36,12,1
21,14,0,0,1512,29,4,6
261,16,1,1,631,8,15,3
238,96,0,0,631,8,9,6
59,97,0,0,2521,31,7,3
5,107,0,0,234,4,4,6
238,43,1,0,1232,34,9,6
238,83,0,0,2432,49,9,6
238,98,0,0,424,10,8,6
156,14,1,0,1022,24,19,0
91,111,0,0,2432,49,7,3
238,43,1,0,613,21,9,6
238,57,1,0,1935,43,9,6
271,111,1,0,2033,47,16,4
5,14,0,1,2522,35,3,6
261,16,1,1,2515,30,15,3
59,97,0,0,412,8,7,3
261,33,0,1,1222,27,15,3
225,107,0,0,122,34,16,4
238,111,0,0,321,5,8,6
123,16,0,1,1622,41,24,2
238,33,0,0,1231,28,9,6
213,14,1,0,122,34,19,0
116,100,0,0,2513,29,12,1
247,111,0,1,623,6,8,2
261,113,0,0,1115,28,15,3
261,43,0,0,623,17,15,3
199,76,1,0,1225,27,19,0
99,16,0,1,321,20,21,2
21,36,1,0,1934,44,4,6
181,106,0,0,732,6,24,2
238,108,1,0,934,16,9,6
179,111,1,0,1722,39,16,2
262,16,0,1,1011,24,24,3
2,111,0,1,332,5,4,6
238,100,0,0,1231,27,9,6
271,59,1,0,2212,19,16,4
263,4,1,0,813,13,24,3
269,96,0,1,1511,29,5,3
5,67,0,0,713,16,4,6
123,16,0,0,1121,26,24,2
258,111,0,0,722,20,15,3
224,111,0,0,813,13,23,4
59,96,0,1,414,8,7,3
198,111,1,0,1431,1,19,0
154,107,1,0,2023,48,19,0
122,16,0,0,931,20,24,2
10,99,0,1,413,7,3,6
21,111,0,0,221,4,4,6
96,96,1,1,214,4,9,6
174,88,1,0,122,34,23,2
175,111,1,0,2234,21,23,2
238,90,0,0,111,42,9,6
255,57,0,0,734,17,12,1
271,92,1,0,321,6,16,4
261,111,0,0,232,20,15,3
6,16,1,1,932,16,9,6
5,108,0,0,423,10,3,6
111,96,0,0,2531,29,5,3
262,16,0,0,1413,35,24,3
219,47,0,0,333,5,9,6
276,111,0,0,1722,39,16,4
247,85,0,1,1711,39,8,2
28,111,1,0,611,17,4,6
130,16,0,0,531,9,12,1
81,96,0,0,214,3,12,1
10,14,0,0,1132,28,4,6
8,16,0,1,213,3,4,6
8,108,1,0,1834,42,3,6
238,111,0,0,1122,37,9,6
234,16,0,0,935,20,24,2
260,18,1,0,1215,1,24,3
247,92,0,1,713,16,8,2
260,96,1,0,413,8,24,3
247,111,0,0,624,8,8,2
8,96,0,1,413,7,3,6
81,90,0,0,1833,42,12,1
123,96,0,0,1232,34,24,2
238,107,1,0,1424,1,8,6
219,73,1,0,1914,46,9,6
169,14,0,0,1211,36,2,6
120,107,1,0,1215,27,24,2
252,111,0,0,2533,37,12,1
59,90,0,0,131,34,7,3
265,122,1,0,1421,26,24,3
283,98,0,1,632,6,24,6
81,85,0,0,1212,36,12,1
115,57,1,0,1031,22,19,0
83,100,0,0,1235,25,15,3
96,43,0,1,122,42,9,6
81,96,0,0,1733,35,12,1
225,96,0,0,824,16,16,4
81,90,0,0,1925,46,12,1
160,111,1,0,911,12,19,0
271,16,0,0,1225,27,16,4
111,43,0,0,1814,43,5,3
91,96,0,0,2534,36,7,3
238,47,0,0,533,10,9,6
238,96,1,1,811,13,8,6
260,14,1,0,113,4,24,3
238,43,0,0,1124,27,8,6
225,111,0,0,1935,43,16,4
10,111,0,0,823,14,3,6
106,16,0,1,423,7,12,1
269,96,0,0,824,14,5,3
238,37,1,0,813,13,9,6
96,43,0,1,124,28,9,6
8,33,1,0,1211,36,3,6
195,50,1,0,914,11,19,0
130,111,0,0,1822,27,12,1
265,14,1,0,831,17,24,3
248,107,0,0,2424,49,7,3
238,14,0,0,922,14,8,6
122,79,0,1,2534,36,24,2
248,96,0,0,2233,21,7,3
16,96,0,1,711,20,4,6
122,111,0,0,1814,43,24,2
16,16,1,1,1012,24,4,6
261,38,0,0,431,10,15,3
96,107,1,1,1124,28,9,6
261,33,0,1,835,18,15,3
260,41,1,0,1832,42,24,3
123,41,0,0,1913,46,24,2
265,14,0,0,815,23,15,3
107,16,0,0,221,4,12,1
113,16,0,0,1424,1,11,1
122,96,0,1,1611,39,24,2
261,96,1,1,735,17,15,3
248,88,0,0,2022,48,7,3
21,88,0,0,114,4,4,6
260,100,1,0,1712,39,24,3
96,111,1,1,624,6,9,6
269,16,1,0,1121,27,5,3
81,100,0,0,1723,33,12,1
255,50,0,0,2433,48,12,1
122,96,0,0,2012,40,24,2
96,88,0,1,1724,33,9,6
169,85,0,0,421,7,2,6
238,78,0,0,114,42,9,6
66,16,0,0,632,6,10,3
224,99,1,0,1511,29,23,4
261,96,1,1,633,8,15,3
107,16,0,0,132,3,12,1
261,111,0,1,714,16,15,3
59,16,0,0,433,10,7,3
238,16,0,1,723,20,8,6
199,74,1,0,411,8,19,0
118,107,1,0,131,34,20,1
261,100,0,0,1133,24,15,3
169,50,0,0,122,42,2,6
238,107,1,0,2514,31,9,6
151,37,1,0,533,10,19,0
122,16,0,1,1612,41,24,2
157,111,1,0,122,42,19,0
105,96,0,0,821,14,23,4
270,107,1,1,822,14,16,4
290,106,0,0,523,9,24,6
238,88,0,0,1033,25,8,6
183,16,0,0,511,8,21,2
11,16,1,0,614,17,3,6
262,96,0,1,722,20,24,3
85,96,0,0,2222,21,18,5
234,16,0,0,225,20,24,2
8,16,1,1,621,6,4,6
271,14,1,0,1532,28,16,4
247,105,0,0,2213,21,8,2
260,16,0,0,1224,34,24,3
102,111,1,0,2512,29,24,2
269,23,1,0,1414,1,5,3
10,108,0,0,711,20,4,6
206,14,1,0,2411,50,19,0
261,97,0,0,1213,1,15,3
116,96,0,0,1433,32,12,1
247,108,0,0,411,8,8,2
185,14,0,0,231,3,24,2
5,111,0,0,512,21,4,6
5,43,0,0,821,14,3,6
181,16,0,0,1722,39,24,2
265,90,0,1,732,6,15,3
265,111,0,0,524,21,24,3
285,111,0,1,1622,45,24,2
151,99,1,0,1011,24,19,0
91,111,0,0,2525,35,7,3
238,16,1,0,331,5,8,6
23,98,1,0,323,6,9,6
122,16,0,1,1033,24,24,2
207,54,1,0,122,42,19,0
203,54,1,0,1821,2,19,0
111,44,1,0,1231,28,5,3
45,85,0,0,523,9,12,1
81,67,0,0,2011,40,12,1
238,111,1,0,713,16,9,6
265,16,1,1,223,4,15,3
123,43,0,1,1232,28,24,2
252,43,0,0,1235,25,12,1
102,111,1,0,1121,36,24,2
56,14,0,0,725,16,2,6
45,16,0,0,1131,24,12,1
261,113,0,0,623,6,15,3
218,10,1,0,1652,41,16,2
248,14,0,0,1422,26,7,3
81,96,0,0,2223,21,12,1
224,111,1,0,623,6,23,4
12,22,0,0,2515,31,12,1
238,59,0,0,1731,30,8,6
8,16,0,1,732,6,3,6
5,99,0,1,2234,21,3,6
10,16,0,0,2412,40,3,6
258,111,0,0,311,20,15,3
269,73,0,1,1023,28,5,3
111,96,0,0,413,7,5,3
261,111,0,0,2514,30,15,3
59,122,0,0,735,17,7,3
91,16,0,0,2011,40,7,3
261,85,0,0,1421,26,15,3
108,96,0,0,1812,43,12,1
238,69,0,0,623,17,8,6
238,52,1,0,731,6,8,6
8,16,0,0,1934,44,3,6
10,100,0,0,1713,33,3,6
261,108,0,0,824,16,15,3
197,111,1,0,123,4,19,0
187,103,1,0,112,34,24,2
260,38,0,0,2023,48,24,3
59,99,0,0,1812,43,7,3
179,16,0,0,1634,31,18,5
277,107,1,0,1522,29,16,4
285,98,1,1,2432,49,24,2
260,96,0,0,113,4,24,3
262,96,1,0,831,15,24,3
96,90,0,1,912,12,9,6
96,67,0,1,825,16,9,6
255,100,0,0,1911,47,12,1
96,33,0,1,1822,27,9,6
96,96,0,1,2023,48,9,6
247,96,0,0,1024,24,8,2
59,111,0,1,2424,49,7,3
4,111,0,0,424,10,24,6
16,16,1,1,624,6,4,6
238,111,0,0,1124,28,8,6
262,111,0,0,611,17,24,3
122,96,0,0,1134,24,24,2
108,16,0,0,711,16,12,1
169,16,0,1,1632,38,2,6
115,107,1,0,2033,47,19,0
269,96,0,0,2432,49,5,3
238,43,1,0,431,10,8,6
8,108,0,0,1834,42,3,6
238,108,1,0,1221,36,9,6
10,16,0,1,621,17,3,6
10,107,0,0,333,7,4,6
261,111,0,0,1834,42,15,3
261,111,0,0,2022,48,15,3
45,85,0,0,513,9,12,1
130,23,0,0,2512,29,12,1
238,16,0,0,2511,36,8,6
63,111,0,0,1732,30,23,4
42,96,0,0,512,9,7,3
238,83,1,0,1122,28,9,6
182,111,0,0,1831,42,24,2
5,59,0,0,524,21,4,6
140,16,0,0,1913,46,8,2
169,23,0,1,413,8,2,6
225,14,0,0,712,16,16,4
223,107,0,0,1925,46,18,5
21,107,1,0,411,8,4,6
238,85,0,0,414,8,9,6
8,111,0,1,726,17,3,6
265,96,0,0,831,23,15,3
96,88,0,1,1631,38,9,6
269,16,0,0,922,12,5,3
8,69,1,0,2023,48,3,6
96,122,1,1,933,20,9,6
284,111,1,0,511,8,24,2
83,49,0,0,121,34,15,3
238,16,1,0,1422,26,9,6
238,80,1,0,2514,30,9,6
261,85,0,0,231,3,15,3
10,111,0,0,2013,48,4,6
108,16,0,0,122,42,12,1
238,106,0,0,931,12,9,6
42,90,0,0,1631,38,7,3
8,14,1,0,1133,24,4,6
238,88,0,0,1513,29,8,6
285,107,0,1,2022,48,24,2
10,106,0,0,2223,21,3,6
169,16,0,0,2411,49,2,6
261,98,1,0,1622,39,15,3
8,16,0,1,1134,28,3,6
72,16,0,1,813,13,9,2
96,122,0,1,1215,27,9,6
121,111,1,0,533,9,24,2
225,107,0,0,212,3,16,4
198,107,1,0,2422,49,19,0
261,90,1,1,122,34,15,3
238,108,0,0,324,7,9,6
265,14,0,0,312,20,15,3
108,16,0,0,324,8,12,1
11,107,0,0,333,5,4,6
265,122,0,1,522,9,15,3
284,111,0,0,1112,37,24,2
238,8,1,0,813,13,9,6
62,60,0,0,2514,31,12,1
8,50,0,0,1832,42,3,6
9,16,0,0,1523,37,2,6
59,14,0,0,1911,47,7,3
111,69,0,0,131,34,5,3
107,96,0,0,2221,18,12,1
261,100,0,0,1811,43,15,3
261,85,0,0,634,9,15,3
238,69,0,1,634,21,9,6
96,14,1,1,1531,37,9,6
174,111,1,0,1233,28,23,2
284,111,0,0,1132,28,24,2
64,96,1,0,2223,21,6,3
122,96,0,0,935,20,24,2
116,107,0,0,1633,38,12,1
261,108,1,0,1832,42,15,3
238,98,0,0,1522,29,8,6
59,122,0,1,1014,24,7,3
233,107,1,0,1624,45,24,2
81,16,0,0,1933,32,12,1
81,96,0,0,411,8,12,1
107,96,0,0,833,18,12,1
8,60,0,0,1924,44,3,6
265,14,0,0,313,20,15,3
126,16,0,0,2412,50,5,3
42,16,0,0,1221,27,7,3
238,80,0,0,712,16,8,6
185,111,1,0,333,5,24,2
219,79,0,0,2223,21,8,6
14,96,0,1,1013,22,18,2
5,100,0,0,2221,19,3,6
99,107,0,1,1132,24,21,2
123,16,0,0,634,21,24,2
112,88,1,0,1122,28,19,0
80,100,0,0,1413,35,11,1
182,111,0,0,1225,28,24,2
238,43,0,0,323,6,9,6
265,111,0,1,512,21,15,3
111,96,0,1,621,17,5,3
103,98,0,0,221,4,23,4
111,43,0,0,2031,47,5,3
238,106,0,0,711,16,8,6
59,96,0,1,423,7,7,3
260,90,0,0,924,11,24,3
10,16,0,0,623,17,4,6
238,96,1,1,1234,25,8,6
261,108,0,0,1115,28,15,3
271,111,1,0,935,15,16,4
96,90,0,1,1221,27,9,6
83,100,0,0,2022,48,15,3
81,23,0,0,1833,42,12,1
199,111,1,0,1634,31,19,0
248,14,0,0,1122,27,7,3
21,16,1,1,225,20,4,6
116,43,0,0,223,20,12,1
238,45,1,0,2521,31,9,6
111,43,0,0,411,8,5,3
260,106,0,0,1731,30,24,3
81,43,0,0,1711,39,12,1
96,122,0,1,733,16,9,6
22,96,0,1,1013,22,4,6
238,56,0,0,132,3,9,6
269,96,0,0,2524,31,5,3
59,16,0,0,522,21,7,3
260,108,0,0,1922,32,24,3
75,22,0,0,1632,38,12,1
265,16,0,0,1414,35,15,3
122,56,0,0,414,8,24,2
261,100,0,0,523,9,15,3
262,96,0,1,2212,19,24,3
26,16,0,0,312,20,8,6
285,111,1,1,1211,36,24,2
261,97,0,0,1422,26,15,3
285,96,0,1,2534,36,24,2
255,50,0,0,1412,35,12,1
16,16,0,1,731,6,4,6
140,96,0,1,2211,19,8,2
99,111,0,0,621,17,21,2
107,22,0,0,1623,45,12,1
179,47,0,0,913,12,18,5
238,85,0,0,621,17,8,6
199,107,1,0,1121,36,19,0
238,96,1,0,431,10,9,6
247,97,0,1,733,17,8,2
96,16,1,1,2211,19,9,6
262,96,0,0,1132,28,24,3
265,107,1,1,1133,24,15,3
197,122,1,0,712,16,19,0
248,111,0,0,412,7,7,3
6,16,0,1,1112,27,9,6
115,47,1,0,133,3,19,0
116,85,0,0,1033,24,12,1
5,16,1,0,221,4,3,6
248,90,0,0,223,20,7,3
269,16,0,0,723,16,5,3
219,96,0,0,632,6,8,6
16,16,1,1,621,17,4,6
96,37,0,1,131,3,9,6
183,16,0,0,314,20,21,2
5,122,0,0,823,14,3,6
42,111,0,0,321,6,7,3
225,107,0,0,722,6,16,4
233,52,1,0,511,9,24,2
8,16,0,1,711,20,3,6
255,69,0,0,2211,19,12,1
265,111,1,0,1033,25,15,3
238,16,0,0,1631,38,9,6
6,23,0,0,1213,1,9,6
277,105,0,0,1212,1,16,4
123,16,0,0,1532,37,24,2
115,90,1,0,1223,27,19,0
265,59,0,0,1612,41,15,3
102,111,0,0,1912,47,24,2
238,108,0,0,621,6,9,6
238,67,1,0,1122,28,8,6
26,111,1,0,1531,37,8,6
261,96,0,1,1011,24,15,3
10,107,1,0,2431,49,3,6
8,100,1,0,822,23,3,6
111,16,0,0,632,8,5,3
8,107,0,0,1121,27,4,6
262,96,0,1,312,20,24,3
85,99,0,0,2515,36,18,5
10,88,1,0,524,21,4,6
17,96,1,1,1431,1,4,6
174,111,1,0,331,5,23,2
116,96,0,0,434,7,12,1
248,14,0,0,1115,28,7,3
265,90,0,1,313,20,15,3
81,60,0,0,1834,42,12,1
181,104,0,1,1822,27,24,2
265,111,0,0,2531,29,24,3
108,22,0,0,723,16,12,1
181,68,0,0,122,42,24,2
96,111,1,1,1611,39,9,6
255,107,0,0,1412,35,12,1
233,16,0,0,624,6,24,2
107,96,0,0,512,21,12,1
238,14,0,0,2433,40,8,6
5,96,0,1,522,21,3,6
59,59,0,0,1033,24,7,3
238,100,0,0,1731,30,8,6
260,85,0,0,1123,28,24,3
238,107,0,0,124,28,8,6
238,96,0,0,1922,32,9,6
238,85,0,0,1712,39,8,6
91,111,1,0,1431,1,7,3
255,107,0,0,324,7,12,1
108,96,0,0,431,10,12,1
81,111,0,0,932,16,12,1
23,16,0,1,321,6,9,6
8,16,0,1,1121,27,4,6
238,85,0,1,621,17,8,6
286,106,0,1,432,10,24,2
5,111,0,0,1134,24,3,6
140,16,1,0,1131,28,8,2
8,96,0,1,1232,28,3,6
5,14,0,0,935,16,3,6
237,96,0,1,1421,26,18,5
269,97,0,0,1121,27,5,3
179,111,1,0,712,16,16,2
265,111,0,1,211,3,15,3
261,88,0,0,1622,38,15,3
238,123,0,0,522,9,8,6
238,113,0,0,414,8,8,6
254,25,0,0,1024,22,12,1
42,96,0,0,1215,1,7,3
59,97,0,0,631,6,7,3
183,111,0,0,1613,41,21,2
244,16,0,0,624,6,12,1
285,96,1,1,831,18,24,2
8,16,0,0,1011,24,3,6
261,16,1,1,1011,24,15,3
260,100,1,0,121,34,24,3
64,49,0,0,813,13,6,3
261,16,1,1,334,7,15,3
247,90,0,0,323,6,8,2
261,111,0,0,1222,27,15,3
111,96,1,0,1923,44,5,3
272,111,1,0,735,17,16,4
219,88,0,0,912,12,8,6
271,14,1,0,821,14,16,4
130,80,0,0,132,3,12,1
107,16,0,0,923,14,12,1
81,108,0,0,1114,28,12,1
5,85,0,0,632,8,3,6
233,111,0,0,632,21,24,2
59,111,0,1,2515,31,7,3
5,90,0,1,1935,43,3,6
260,79,1,0,1911,47,24,3
111,16,0,0,2223,21,5,3
111,33,0,0,434,7,5,3
238,14,1,0,2011,40,9,6
261,108,0,0,814,22,15,3
238,21,0,0,121,34,8,6
111,43,0,0,423,10,5,3
224,116,1,0,224,3,23,4
111,96,0,0,212,4,5,3
265,96,0,1,1612,41,15,3
265,122,0,0,1424,1,15,3
238,107,0,0,522,21,9,6
265,96,0,0,221,4,15,3
262,96,0,1,522,9,24,3
271,111,1,0,2012,40,16,4
260,92,1,0,1923,44,24,3
5,16,1,1,323,6,3,6
198,122,1,0,1831,42,19,0
122,74,0,0,114,42,24,2
238,90,1,0,1813,2,9,6
286,96,0,1,1211,36,24,2
46,111,0,0,822,14,7,3
261,67,0,0,1722,39,15,3
238,121,0,0,2512,29,9,6
42,96,0,0,2433,48,7,3
8,96,0,0,533,9,2,6
265,7,1,0,1655,41,15,3
111,100,1,0,1221,36,5,3
265,90,0,0,623,6,24,3
248,111,0,0,2232,21,7,3
6,88,1,0,132,4,9,6
238,107,0,0,2525,26,9,6
19,16,0,0,1222,27,12,1
248,116,0,0,715,16,7,3
80,67,0,0,2222,21,11,1
261,107,0,0,922,12,15,3
10,106,0,0,1231,34,4,6
59,59,0,0,823,14,7,3
198,111,1,0,821,14,19,0
265,107,0,0,2523,31,15,3
261,57,0,0,1813,2,15,3
126,16,0,1,931,15,5,3
238,59,0,0,2022,48,8,6
232,45,1,0,1831,42,22,4
59,96,0,1,433,10,7,3
269,97,0,0,2033,47,5,3
108,16,0,0,414,8,12,1
238,52,0,0,634,21,8,6
269,44,0,0,2433,48,5,3
91,111,0,0,412,8,7,3
260,96,0,0,523,9,24,3
55,100,0,0,2424,49,5,3
5,111,1,0,512,9,3,6
59,111,1,0,2211,19,7,3
96,107,1,1,2515,36,9,6
265,85,0,0,424,10,15,3
116,96,0,0,624,8,12,1
238,107,0,0,1012,24,9,6
120,111,1,0,912,12,24,2
254,16,0,0,1631,38,12,1
78,16,0,0,621,17,21,2
265,111,1,0,1622,38,15,3
96,107,0,1,1833,42,9,6
116,96,0,0,424,10,12,1
261,43,0,0,511,8,15,3
238,107,0,0,532,9,8,6
260,45,0,0,1423,26,24,3
39,16,0,0,1013,22,23,4
285,96,0,1,1413,35,24,2
238,67,1,0,621,17,9,6
5,107,0,0,722,6,3,6
8,107,0,0,423,7,3,6
17,90,0,1,734,17,4,6
261,80,0,0,2213,19,15,3
284,111,0,0,912,12,24,2
260,69,1,0,2533,37,24,3
96,16,0,1,1433,32,9,6
261,96,0,0,321,5,15,3
122,16,0,1,225,20,24,2
85,16,0,0,723,16,18,5
238,69,0,0,634,9,8,6
147,79,0,0,1915,46,15,3
285,96,0,1,934,16,24,2
96,122,0,1,1711,39,9,6
75,96,0,0,1931,32,12,1
265,111,0,0,1123,27,15,3
208,111,1,0,323,6,19,0
238,107,0,1,1132,28,8,6
62,111,0,0,211,3,12,1
265,16,0,0,1824,2,15,3
130,108,0,0,632,6,12,1
198,111,1,0,2521,31,19,0
59,90,0,0,724,17,7,3
238,88,0,0,1132,24,9,6
21,107,0,0,2534,26,4,6
81,96,0,0,814,22,12,1
28,107,0,0,122,34,4,6
123,111,0,1,2023,48,24,2
8,67,0,0,1013,22,3,6
8,16,0,0,912,11,4,6
16,107,1,1,1531,37,4,6
247,74,0,0,1833,2,8,2
169,14,0,0,2533,37,2,6
260,57,0,0,2012,40,24,3
62,111,0,0,815,14,12,1
225,111,0,0,724,16,16,4
59,97,0,0,1024,22,7,3
238,104,0,0,2211,19,8,6
238,47,1,0,2411,50,8,6
123,96,0,1,1113,28,24,2
261,25,0,0,1432,32,15,3
271,33,1,0,214,4,16,4
238,14,1,0,733,16,9,6
63,43,0,0,122,42,23,4
119,111,1,0,131,3,24,2
55,108,0,0,1935,43,5,3
238,69,0,0,1832,42,8,6
248,96,0,0,314,20,7,3
255,49,0,0,121,42,12,1
132,88,1,0,2234,21,18,5
5,85,0,1,1513,29,3,6
96,14,1,1,324,8,9,6
10,85,0,0,2532,37,4,6
227,111,1,0,2232,21,23,2
225,90,0,0,312,20,16,4
261,97,0,0,2233,21,15,3
238,52,1,0,211,3,8,6
238,60,0,0,2521,31,9,6
107,96,0,0,1422,26,12,1
10,100,0,0,1513,29,3,6
7,111,0,0,123,34,4,6
238,80,0,0,1935,43,8,6
9,16,1,0,713,16,2,6
238,16,0,0,1532,28,9,6
8,79,0,0,1122,28,3,6
271,107,0,0,825,16,16,4
238,90,0,0,1613,41,9,6
45,16,0,0,234,5,12,1
195,106,1,0,1031,22,19,0
